 energy -- xe (complex wv) -- vcon (real part ip)
   13.523600000000000             (3.7000912179989158,-2.40418133185666266E-002) -0.16649701272505602     

  -- absorber excited regular wf for all l -- 

  l=            0
   5.5395993253606481E-002 (-4.84620875547305872E-005,-3.23625327461419582E-006)
   5.6853782549754019E-002 (-5.33895099367763445E-005,-3.56531451192687448E-006)
   5.8311571845901557E-002 (-5.86647577709288159E-005,-3.91760606161722809E-006)
   5.9769361142049095E-002 (-6.43017074974090128E-005,-4.29405494273967780E-006)
   6.1227150438196633E-002 (-7.03143342705015014E-005,-4.69559479414422425E-006)
   6.2684939734344178E-002 (-7.67167049821708955E-005,-5.12316540964881339E-006)
   6.4142729030491716E-002 (-8.35229709984725764E-005,-5.57771225403329492E-006)
   6.5600518326639254E-002 (-9.07473614410148576E-005,-6.06018601543239317E-006)
   6.7058307622786792E-002 (-9.84041765965424991E-005,-6.57154216628466952E-006)
   6.8516096918934330E-002 (-1.06507781188471226E-004,-7.11274051506176162E-006)
   6.9973886215081868E-002 (-1.15072598823795765E-004,-7.68474483648911991E-006)
   7.1431675511229406E-002 (-1.24113105238283876E-004,-8.28852242151331408E-006)
   7.2889464807376944E-002 (-1.33643824275703270E-004,-8.92504380985042117E-006)
   7.4347254103524482E-002 (-1.43679319655932005E-004,-9.59528224130592428E-006)
   7.5805043399672020E-002 (-1.54234191271593698E-004,-1.03002134095151975E-005)
   7.7262832695819558E-002 (-1.65323069621217905E-004,-1.10408150912342190E-005)
   7.8720621991967096E-002 (-1.76960610733189539E-004,-1.18180668084026442E-005)
   8.0178411288114634E-002 (-1.89161491280627725E-004,-1.26329495029536320E-005)
   8.1636200584262172E-002 (-2.01940404106458590E-004,-1.34864452390135022E-005)
   8.3093989880409710E-002 (-2.15312053193741757E-004,-1.43795368680485939E-005)
   8.4551779176557249E-002 (-2.29291149566886393E-004,-1.53132077561753925E-005)
   8.6009568472704787E-002 (-2.43892407107420368E-004,-1.62884415057590125E-005)
   8.7467357768852325E-002 (-2.59130536309088279E-004,-1.73062215393830299E-005)
   9.0382936361147401E-002 (-2.91576188869709302E-004,-1.94733501934532777E-005)
   9.3298514953442477E-002 (-3.26745682627067858E-004,-2.18224548165993523E-005)
   9.6214093545737553E-002 (-3.64756290742301371E-004,-2.43613771323130116E-005)
   9.9129672138032629E-002 (-4.05724916757954700E-004,-2.70979350200534941E-005)
  0.10204525073032771      (-4.49767998957556817E-004,-3.00399161595184426E-005)
  0.10496082932262278      (-4.97001425831949625E-004,-3.31950724162507877E-005)
  0.10787640791491786      (-5.47540436887701044E-004,-3.65711132477389243E-005)
  0.11079198650721293      (-6.01499499727203000E-004,-4.01756975241048556E-005)
  0.11370756509950801      (-6.58992416929910581E-004,-4.40164406970392725E-005)
  0.11662314369180309      (-7.20132073742201103E-004,-4.81008979772364775E-005)
  0.11953872228409816      (-7.85030437338266334E-004,-5.24365643141247505E-005)
  0.12245430087639324      (-8.53798499470214117E-004,-5.70308705938804146E-005)
  0.12536987946868833      (-9.26546226816509790E-004,-6.18911803510812313E-005)
  0.12828545806098340      (-1.00338247653996692E-003,-6.70247841558315501E-005)
  0.13120103665327848      (-1.08441482614361675E-003,-7.24388882754113965E-005)
  0.13411661524557356      (-1.16975011035259772E-003,-7.81406505639007043E-005)
  0.13703219383786863      (-1.25949380276662811E-003,-8.41371391833163320E-005)
  0.13994777243016371      (-1.35374996427512829E-003,-9.04353291824341025E-005)
  0.14286335102245878      (-1.45262041616420895E-003,-9.70420472819923238E-005)
  0.14577892961475386      (-1.55620798305998345E-003,-1.03964188538961254E-004)
  0.14869450820704894      (-1.66461309838436306E-003,-1.11208489602718431E-004)
  0.15161008679934401      (-1.77793474879753212E-003,-1.18781591830346530E-004)
  0.15452566539163909      (-1.89627062589745672E-003,-1.26690051443428505E-004)
  0.15744124398393416      (-2.01971699712503484E-003,-1.34940330925445689E-004)
  0.16035682257622924      (-2.14836873959981748E-003,-1.43538801303600208E-004)
  0.16327240116852432      (-2.28231932178047216E-003,-1.52491740944292074E-004)
  0.16618797976081939      (-2.42166074549492486E-003,-1.61805331700131717E-004)
  0.16910355835311447      (-2.56648365070632741E-003,-1.71485665929375501E-004)
  0.17201913694540955      (-2.71687720461103116E-003,-1.81538739105104751E-004)
  0.17493471553770462      (-2.87292914090467094E-003,-1.91970452457278885E-004)
  0.17785029412999970      (-3.03472572192254805E-003,-2.02786610460924994E-004)
  0.18076587272229477      (-3.20235184691180239E-003,-2.13992928088289441E-004)
  0.18368145131458985      (-3.37589069369305210E-003,-2.25595006880692885E-004)
  0.18659702990688493      (-3.55542433210181801E-003,-2.37598375956763033E-004)
  0.18951260849918000      (-3.74103301495795019E-003,-2.50008444647526829E-004)
  0.19242818709147508      (-3.93279581733742972E-003,-2.62830545231311193E-004)
  0.19534376568377015      (-4.13078964005819671E-003,-2.76069866352408205E-004)
  0.19825934427606523      (-4.33509053575477539E-003,-2.89731541655721681E-004)
  0.20117492286836031      (-4.54577293108767138E-003,-3.03820597820380874E-004)
  0.20409050146065538      (-4.76290978917297530E-003,-3.18341965427991166E-004)
  0.20992165864524553      (-5.21683141340102598E-003,-3.48700875885487476E-004)
  0.21575281582983569      (-5.69741030288884679E-003,-3.80845826957473951E-004)
  0.22158397301442584      (-6.20517722729726356E-003,-4.14812788414051410E-004)
  0.22741513019901599      (-6.74064072246907762E-003,-4.50636272582738689E-004)
  0.23324628738360614      (-7.30428801243169536E-003,-4.88349396278734771E-004)
  0.23907744456819630      (-7.89658075601086182E-003,-5.27983596706967572E-004)
  0.24490860175278645      (-8.51795975721591353E-003,-5.69568946590459017E-004)
  0.25073975893737660      (-9.16884357473845245E-003,-6.13134061401548330E-004)
  0.25657091612196675      (-9.84963327901486156E-003,-6.58706417627056098E-004)
  0.26240207330655690      (-1.05607036394258415E-002,-7.06311763598064168E-004)
  0.26823323049114706      (-1.13024105766751180E-002,-7.55974617948693595E-004)
  0.27406438767573721      (-1.20750901556566613E-002,-8.07718202357751887E-004)
  0.27989554486032736      (-1.28790575980684240E-002,-8.61564375565959510E-004)
  0.28572670204491751      (-1.37146046436708823E-002,-9.17533456858867576E-004)
  0.29155785922950767      (-1.45819861914509765E-002,-9.75643332313793558E-004)
  0.29738901641409782      (-1.54814846628170116E-002,-1.03591376081324732E-003)
  0.30322017359868797      (-1.64133404408715947E-002,-1.09836172026017784E-003)
  0.30905133078327812      (-1.73777738652690604E-002,-1.16300287903434857E-003)
  0.31488248796786827      (-1.83749890167834613E-002,-1.22985184913268161E-003)
  0.32071364515245843      (-1.94051664640788671E-002,-1.29892170063043602E-003)
  0.32654480233704858      (-2.04684700283723348E-002,-1.37022441422985980E-003)
  0.33237595952163873      (-2.15650288808970775E-002,-1.44376968268968161E-003)
  0.33820711670622888      (-2.26949911219759513E-002,-1.51956849736215624E-003)
  0.34403827389081904      (-2.38584694641807600E-002,-1.59762951181516939E-003)
  0.34986943107540919      (-2.50555395453745597E-002,-1.67795892835906715E-003)
  0.35570058825999934      (-2.62863028580201143E-002,-1.76056471165894168E-003)
  0.36153174544458949      (-2.75508232267764920E-002,-1.84545233481465151E-003)
  0.36736290262917964      (-2.88491467377090562E-002,-1.93262611359762719E-003)
  0.37319405981376980      (-3.01813034784351245E-002,-2.02208932264871886E-003)
  0.37902521699835995      (-3.15473068111661870E-002,-2.11384414642417674E-003)
  0.38485637418295010      (-3.29471505136528578E-002,-2.20789148724700101E-003)
  0.39068753136754025      (-3.43808237470451042E-002,-2.30423196785529060E-003)
  0.39651868855213040      (-3.58482946642795161E-002,-2.40286483266166639E-003)
  0.40234984573672056      (-3.73495166736438206E-002,-2.50378836703986666E-003)
  0.40818100292131071      (-3.88844235529133622E-002,-2.60699956933530116E-003)
  0.41401216010590086      (-4.04529241924290947E-002,-2.71249379787300449E-003)
  0.41984331729049101      (-4.20549498339215302E-002,-2.82026793766837871E-003)
  0.42567447447508117      (-4.36904009679930233E-002,-2.93031683970170062E-003)
  0.43150563165967132      (-4.53591579011194262E-002,-3.04263402875015613E-003)
  0.43733678884426147      (-4.70610721553521988E-002,-3.15721112582739239E-003)
  0.44899910321344177      (-5.05638720512211828E-002,-3.39311792102744763E-003)
  0.46066141758262208      (-5.41975081125227673E-002,-3.63796368968091494E-003)
  0.47232373195180238      (-5.79604829920229436E-002,-3.89166155531232068E-003)
  0.48398604632098269      (-6.18511055540360288E-002,-4.15411202023350124E-003)
  0.49564836069016299      (-6.58674881951124697E-002,-4.42520276491288438E-003)
  0.50731067505934335      (-7.00075594925290701E-002,-4.70480947563935853E-003)
  0.51897298942852366      (-7.42690802984993792E-002,-4.99279690321782505E-003)
  0.53063530379770396      (-7.86495572179230357E-002,-5.28901302374774028E-003)
  0.54229761816688427      (-8.31463327897847965E-002,-5.59329507317565203E-003)
  0.55395993253606457      (-8.77565679707390661E-002,-5.90546834326876376E-003)
  0.56562224690524487      (-9.24772288138708959E-002,-6.22534525732939929E-003)
  0.57728456127442518      (-9.73050811260715576E-002,-6.55272498029646228E-003)
  0.58894687564360548           (-0.10223665093811599,-6.88739072413528403E-003)
  0.60060919001278579           (-0.10726810106458329,-7.22910139719213935E-003)
  0.61227150438196609           (-0.11239586239295386,-7.57763409847924188E-003)
  0.62393381875114640           (-0.11761591712391646,-7.93273579443642615E-003)
  0.63559613312032670           (-0.12292402599244741,-8.29413858854309051E-003)
  0.64725844748950701           (-0.12831573386234488,-8.66156005664376304E-003)
  0.65892076185868731           (-0.13378638643136670,-9.03470433188803199E-003)
  0.67058307622786761           (-0.13933110640131333,-9.41326045255652492E-003)
  0.68224539059704792           (-0.14494479962145967,-9.79690273041337704E-003)
  0.69390770496622822           (-0.15062213722162113,-1.01852894951601804E-002)
  0.70557001933540853           (-0.15635757670556197,-1.05780644692430783E-002)
  0.71723233370458883           (-0.16214532406668211,-1.09748541534127574E-002)
  0.72889464807376914           (-0.16797933602619680,-1.13752679211429914E-002)
  0.74055696244294944           (-0.17385327906500578,-1.17788951851706715E-002)
  0.75221927681212974           (-0.17976049231538296,-1.21853028175118745E-002)
  0.76388159118131005           (-0.18569384428838331,-1.25940654701432678E-002)
  0.77554390555049035           (-0.19164539800178707,-1.30052204890870084E-002)
  0.78720621991967066           (-0.19760754653465479,-1.34200589823751295E-002)
  0.79886853428885096           (-0.20357321830925754,-1.38398465078825549E-002)
  0.81053084865803127           (-0.20953556215252500,-1.42656914898932168E-002)
  0.82219316302721157           (-0.21548773727281639,-1.46985583508798187E-002)
  0.83385547739639188           (-0.22142297675267555,-1.51392977045542009E-002)
  0.84551779176557218           (-0.22733446027751672,-1.55886541015719908E-002)
  0.85718010613475248           (-0.23321543403205652,-1.60472799944782370E-002)
  0.86884242050393279           (-0.23905906471206539,-1.65157360659985951E-002)
  0.88050473487311309           (-0.24485845559798469,-1.69945030723719775E-002)
  0.89216704924229340           (-0.25060676247935948,-1.74839915720483713E-002)
  0.90382936361147370           (-0.25629706374052491,-1.79845358638847999E-002)
  0.92715399234983431           (-0.26747579664791149,-1.90197864794791130E-002)
  0.95047862108819492           (-0.27833898106922517,-2.01016283065976152E-002)
  0.97380324982655553           (-0.28883083272175758,-2.12304422565748191E-002)
  0.99712787856491614           (-0.29889589727544247,-2.24056913921778025E-002)
   1.0204525073032769           (-0.30847891288824680,-2.36259202229214087E-002)
   1.0437771360416375           (-0.31752542272222650,-2.48888150032940438E-002)
   1.0671017647799981           (-0.32598190389799891,-2.61912190823161972E-002)
   1.0904263935183587           (-0.33379733706739501,-2.75292648482223616E-002)
   1.1137510222567193           (-0.34092200577200887,-2.88982899104501950E-002)
   1.1370756509950799           (-0.34730829353009030,-3.02929130248372550E-002)
   1.1604002797334405           (-0.35291105258809607,-3.17070809954933114E-002)
   1.1837249084718011           (-0.35768786033161942,-3.31341100316402681E-002)
   1.2070495372101617           (-0.36159857262154527,-3.45666704597166960E-002)
   1.2303741659485223           (-0.36460831523247994,-3.59970896142073407E-002)
   1.2536987946868829           (-0.36668522068249437,-3.74171805840575189E-002)
   1.2770234234252436           (-0.36780112988784291,-3.88183459896282029E-002)
   1.3003480521636042           (-0.36793230540228239,-4.01916886761914949E-002)
   1.3236726809019648           (-0.36706021150736379,-4.15281527806564757E-002)
   1.3469973096403254           (-0.36516909264290570,-4.28183024950256133E-002)
   1.3703219383786860           (-0.36224893492294852,-4.40526996666601792E-002)
   1.3936465671170466           (-0.35829474671440698,-4.52218977363842353E-002)
   1.4169711958554072           (-0.35330663617653063,-4.63164981738278456E-002)
   1.4402958245937678           (-0.34728997214406038,-4.73272369018620659E-002)
   1.4636204533321284           (-0.34025530720799929,-4.82450587528338026E-002)
   1.4869450820704890           (-0.33221846057227894,-4.90611791421521962E-002)
   1.5102697108088496           (-0.32320055502927164,-4.97671639205606448E-002)
   1.5335943395472103           (-0.31322791999974142,-5.03550070525379673E-002)
   1.5569189682855709           (-0.30233211130970822,-5.08171956317267567E-002)
   1.5802435970239315           (-0.29055011432490641,-5.11468239712126391E-002)
   1.6035682257622921           (-0.27792301822785925,-5.13374665763757926E-002)
   1.6268928545006527           (-0.26449708851119169,-5.13834377943274065E-002)
   1.6502174832390133           (-0.25032318380274915,-5.12797703863253213E-002)
   1.6735421119773739           (-0.23545653611967521,-5.10222710028177887E-002)
   1.6968667407157345           (-0.21995634776521697,-5.06075439337066793E-002)
   1.7201913694540951           (-0.20388563004559138,-5.00330368547262719E-002)
   1.7435159981924557           (-0.18731093488966130,-4.92970856659856668E-002)
   1.7668406269308163           (-0.17030195694264230,-4.83989356391057376E-002)
   1.7901652556691769           (-0.15293128249903351,-4.73387905448813054E-002)
   1.8134898844075376           (-0.13527358560853553,-4.61177002784062887E-002)
   1.8368145131458982           (-0.11740568489696329,-4.47377014085714383E-002)
   1.8834637706226194      (-8.13540533697797441E-002,-4.15138879724724422E-002)
   1.9301130280993406      (-4.54148144671183973E-002,-3.77025381811704058E-002)
   1.9767622855760618      (-1.02304695802791223E-002,-3.33534601568675829E-002)
   2.0234115430527830       (2.35668722207640381E-002,-2.85303428660488370E-002)
   2.0700608005295043       (5.53700320959035902E-002,-2.33095618686824588E-002)
   2.1167100580062255       (8.46107644812824355E-002,-1.77786784040451160E-002)
   2.1633593154829467            (0.11077272224822313,-1.20345898671845638E-002)
   2.2100085729596679            (0.13340526432432084,-6.18176571734830021E-003)
   2.2566578304363891            (0.15213272268207823,-3.29635545778057511E-004)
   2.3033070879131103             (0.16666380563050401,5.40981203360256166E-003)
   2.3499563453898316             (0.17679890136953202,1.09245883539685947E-002)
   2.3966056028665528             (0.18243494198010121,1.61053493831173310E-002)
   2.4432548603432740             (0.18356810940638182,2.08480387131502985E-002)
  l=            5
   7.2889464807377011E-004 (-3.95897682643256852E-016,-3.40361401566785294E-017)
   1.4577892961475402E-003 (-1.26258391640142373E-014,-1.08546945205765805E-015)
   2.1866839442213105E-003 (-9.55535712978984790E-014,-8.21493803788493108E-015)
   2.9155785922950804E-003 (-4.01304520628107977E-013,-3.45009808901150757E-014)
   3.6444732403688503E-003 (-1.22056423828189411E-012,-1.04934442608704836E-013)
   4.3733678884426202E-003 (-3.02695860321194621E-012,-2.60233938558834243E-013)
   5.1022625365163901E-003 (-6.52053351845934305E-012,-5.60583906289810141E-013)
   5.8311571845901600E-003 (-1.26703515651380669E-011,-1.08929674579796324E-012)
   6.5600518326639299E-003 (-2.27562227972198376E-011,-1.95640052697766518E-012)
   7.2889464807376998E-003 (-3.84095865673400985E-011,-3.30215371740053232E-012)
   8.0178411288114697E-003 (-6.16535609701547765E-011,-5.30048835742807667E-012)
   8.7467357768852404E-003 (-9.49421761756411270E-011,-8.16238308263090025E-012)
   9.4756304249590112E-003 (-1.41198807600535067E-010,-1.21391673655906311E-011)
   1.0204525073032782E-002 (-2.03853824532194212E-010,-1.75257583204304407E-011)
   1.0933419721106553E-002 (-2.86881469475930861E-010,-2.46638313838869162E-011)
   1.1662314369180323E-002 (-3.94835983144607215E-010,-3.39449261564293742E-011)
   1.2391209017254094E-002 (-5.32886989648370525E-010,-4.58134886558815681E-011)
   1.3120103665327865E-002 (-7.06854156073133664E-010,-6.07698512042318870E-011)
   1.3848998313401636E-002 (-9.23241140259109488E-010,-7.93731511358594229E-011)
   1.4577892961475407E-002 (-1.18926884020566457E-009,-1.02244189482279910E-010)
   1.5306787609549177E-002 (-1.51290795813626479E-009,-1.30068230754750709E-010)
   1.6035682257622946E-002 (-1.90291089185764544E-009,-1.63597744911697325E-010)
   1.6764576905696715E-002 (-2.36884296564078718E-009,-2.03655092562951086E-010)
   1.7493471553770484E-002 (-2.92111301243808676E-009,-2.51135154427245564E-010)
   1.8222366201844253E-002 (-3.57100331883155742E-009,-3.07007906023331638E-010)
   1.8951260849918022E-002 (-4.33069894368120951E-009,-3.72320938538454330E-010)
   1.9680155497991791E-002 (-5.21331642101110724E-009,-4.48201926780805870E-010)
   2.0409050146065560E-002 (-6.23293185723336118E-009,-5.35861045084963185E-010)
   2.1137944794139329E-002 (-7.40460843236752530E-009,-6.36593332001232506E-010)
   2.1866839442213098E-002 (-8.74442331446490044E-009,-7.51781004561289969E-010)
   2.2595734090286868E-002 (-1.02694939959941408E-008,-8.82895722873543642E-010)
   2.3324628738360637E-002 (-1.19980040604866928E-008,-1.03150080576225332E-009)
   2.4053523386434406E-002 (-1.39492283872779536E-008,-1.19925339812465749E-009)
   2.4782418034508175E-002 (-1.61435578017129853E-008,-1.38790659064019346E-009)
   2.5511312682581944E-002 (-1.86025231777141907E-008,-1.59931149242533176E-009)
   2.6240207330655713E-002 (-2.13488189991327805E-008,-1.83541925718667092E-009)
   2.6969101978729482E-002 (-2.44063263858262090E-008,-2.09828306338365871E-009)
   2.7697996626803251E-002 (-2.78001355899205438E-008,-2.39006004887077018E-009)
   2.8426891274877020E-002 (-3.15565679672292586E-008,-2.71301320044703126E-009)
   2.9155785922950789E-002 (-3.57031974283096267E-008,-3.06951319869861315E-009)
   3.0613575219098330E-002 (-4.52837311129304036E-008,-3.89318568531805631E-009)
   3.2071364515245872E-002 (-5.67883451267124226E-008,-4.88227991391294814E-009)
   3.3529153811393410E-002 (-7.04849050062901709E-008,-6.05982599434299711E-009)
   3.4986943107540948E-002 (-8.66632634563145300E-008,-7.45074453704493595E-009)
   3.6444732403688486E-002 (-1.05635846808310854E-007,-9.08189710056213555E-009)
   3.7902521699836024E-002 (-1.27738214662709536E-007,-1.09821343357245345E-008)
   3.9360310995983562E-002 (-1.53329594746566575E-007,-1.31823420012659238E-008)
   4.0818100292131100E-002 (-1.82793393266582164E-007,-1.57154848749596310E-008)
   4.2275889588278638E-002 (-2.16537682056697753E-007,-1.86166486720159003E-008)
   4.3733678884426176E-002 (-2.54995662914835374E-007,-2.19230800047001159E-008)
   4.5191468180573714E-002 (-2.98626109703374348E-007,-2.56742244326066169E-008)
   4.6649257476721252E-002 (-3.47913790028035130E-007,-2.99117627596347778E-008)
   4.8107046772868790E-002 (-4.03369861223958016E-007,-3.46796451245075562E-008)
   4.9564836069016328E-002 (-4.65532259506306006E-007,-4.00241245061103268E-008)
   5.1022625365163866E-002 (-5.34966055110645547E-007,-4.59937873073388670E-008)
   5.2480414661311404E-002 (-6.12263798267448553E-007,-5.26395831534631427E-008)
   5.3938203957458943E-002 (-6.98045876695889026E-007,-6.00148556834585520E-008)
   5.5395993253606481E-002 (-7.92961070626297741E-007,-6.81753903265724000E-008)
   5.6853782549754019E-002 (-8.97685926082402308E-007,-7.71793604808025308E-008)
   5.8311571845901557E-002 (-1.01292596582362279E-006,-8.70874316877598689E-008)
   5.9769361142049095E-002 (-1.13941568965335198E-006,-9.79627617253163857E-008)
   6.1227150438196633E-002 (-1.27791877745041941E-006,-1.09871018132153237E-007)
   6.2684939734344178E-002 (-1.42922832533186577E-006,-1.22880398583479718E-007)
   6.4142729030491716E-002 (-1.59416705842675157E-006,-1.37061649258561053E-007)
   6.5600518326639254E-002 (-1.77358753559204749E-006,-1.52488082518171044E-007)
   6.7058307622786792E-002 (-1.96837233918411469E-006,-1.69235593299902206E-007)
   6.8516096918934330E-002 (-2.17943424502124303E-006,-1.87382673813098355E-007)
   6.9973886215081868E-002 (-2.40771639900832096E-006,-2.07010428809327053E-007)
   7.1431675511229406E-002 (-2.65419245367090174E-006,-2.28202587408717438E-007)
   7.2889464807376944E-002 (-2.91986674573841935E-006,-2.51045518458376864E-007)
   7.4347254103524482E-002 (-3.20577436980601025E-006,-2.75628236958619527E-007)
   7.5805043399672020E-002 (-3.51298133318223111E-006,-3.02042417472168302E-007)
   7.7262832695819558E-002 (-3.84258465671444994E-006,-3.30382402891385183E-007)
   7.8720621991967096E-002 (-4.19571247233944236E-006,-3.60745212926710683E-007)
   8.0178411288114634E-002 (-4.57352411131611379E-006,-3.93230551796733823E-007)
   8.1636200584262172E-002 (-4.97721018891619199E-006,-4.27940815616500646E-007)
   8.3093989880409710E-002 (-5.40799266288308478E-006,-4.64981097533190598E-007)
   8.4551779176557249E-002 (-5.86712490169152503E-006,-5.04459193707233961E-007)
   8.6009568472704787E-002 (-6.35589173873240386E-006,-5.46485608086047716E-007)
   8.7467357768852325E-002 (-6.87560946048708279E-006,-5.91173551504889906E-007)
   9.0382936361147401E-002 (-8.01331958419342325E-006,-6.89000370841121988E-007)
   9.3298514953442477E-002 (-9.29141862001102062E-006,-7.98899824167943747E-007)
   9.6214093545737553E-002 (-1.07215744993062980E-005,-9.21875516895541075E-007)
   9.9129672138032629E-002 (-1.23159609621982565E-005,-1.05897459693205272E-006)
  0.10204525073032771      (-1.40872574191079997E-005,-1.21128774720160747E-006)
  0.10496082932262278      (-1.60486485769021011E-005,-1.37994915809541988E-006)
  0.10787640791491786      (-1.82138230485118550E-005,-1.56613641269010387E-006)
  0.11079198650721293      (-2.05969706098392706E-005,-1.77107025582233332E-006)
  0.11370756509950801      (-2.32127866025150039E-005,-1.99601497777767794E-006)
  0.11662314369180309      (-2.60764639460132353E-005,-2.24227773272497742E-006)
  0.11953872228409816      (-2.92036931000087265E-005,-2.51120854092841444E-006)
  0.12245430087639324      (-3.26106597112774899E-005,-2.80420009202649021E-006)
  0.12536987946868833      (-3.63140421617510716E-005,-3.12268753997524365E-006)
  0.12828545806098340      (-4.03310073695888706E-005,-3.46814814792828558E-006)
  0.13120103665327848      (-4.46792027270335960E-005,-3.84210060106868927E-006)
  0.13411661524557356      (-4.93767761853719059E-005,-4.24610674002975731E-006)
  0.13703219383786863      (-5.44423496756753694E-005,-4.68176928172161073E-006)
  0.13994777243016371      (-5.98950143341167064E-005,-5.15073141530436076E-006)
  0.14286335102245878      (-6.57542914513745575E-005,-5.65467345073318100E-006)
  0.14577892961475386      (-7.20402733241411197E-005,-6.19532493831561998E-006)
  0.14869450820704894      (-7.87734704663436167E-005,-6.77445153654512717E-006)
  0.15161008679934401      (-8.59748505140640846E-005,-7.39385836496726060E-006)
  0.15452566539163909      (-9.36658419731021386E-005,-8.05539033380404980E-006)
  0.15744124398393416      (-1.01868324761710140E-004,-8.76093133812895845E-006)
  0.16035682257622924      (-1.10604628320077215E-004,-9.51240410291757600E-006)
  0.16327240116852432      (-1.19897527036250614E-004,-1.03117697974492939E-005)
  0.16618797976081939      (-1.29770233429782800E-004,-1.11610274569985163E-005)
  0.16910355835311447      (-1.40246399676429551E-004,-1.20622141220268354E-005)
  0.17201913694540955      (-1.51350107697462594E-004,-1.30174039940098857E-005)
  0.17493471553770462      (-1.63105867052821960E-004,-1.40287082625640305E-005)
  0.17785029412999970      (-1.75538608530385654E-004,-1.50982745625365943E-005)
  0.18076587272229477      (-1.88673685875561357E-004,-1.62282871313658142E-005)
  0.18368145131458985      (-2.02536850520153208E-004,-1.74209646442069333E-005)
  0.18659702990688493      (-2.17154282833179919E-004,-1.86785629107248719E-005)
  0.18951260849918000      (-2.32552545271837413E-004,-2.00033708544368930E-005)
  0.19242818709147508      (-2.48758616084107089E-004,-2.13977134207053905E-005)
  0.19534376568377015      (-2.65799822396791394E-004,-2.28639458304108264E-005)
  0.19825934427606523      (-2.83703918173424828E-004,-2.44044602949887992E-005)
  0.20117492286836031      (-3.02499030140723215E-004,-2.60216813745873341E-005)
  0.20409050146065538      (-3.22213663010918478E-004,-2.77180664368334495E-005)
  0.20992165864524553      (-3.64517367668328583E-004,-3.13583192739200396E-005)
  0.21575281582983569      (-4.10850460847941607E-004,-3.53455197543395172E-005)
  0.22158397301442584      (-4.61454028248808976E-004,-3.97004607595276957E-005)
  0.22741513019901599      (-5.16574771658510424E-004,-4.44444239093173064E-005)
  0.23324628738360614      (-5.76464905113799071E-004,-4.95991709597784356E-005)
  0.23907744456819630      (-6.41381650384530958E-004,-5.51869007334293679E-005)
  0.24490860175278645      (-7.11587415844459198E-004,-6.12302648507571516E-005)
  0.25073975893737660      (-7.87349505979185213E-004,-6.77523430841258040E-005)
  0.25657091612196675      (-8.68940340618526126E-004,-7.47766625765402545E-005)
  0.26240207330655690      (-9.56636522772499626E-004,-8.23271179878426538E-005)
  0.26823323049114706      (-1.05071929281726813E-003,-9.04280109406509821E-005)
  0.27406438767573721      (-1.15147426068919743E-003,-9.91040273426158612E-005)
  0.27989554486032736      (-1.25919113059304874E-003,-1.08380214066689765E-004)
  0.28572670204491751      (-1.37416324646846637E-003,-1.18281940204189719E-004)
  0.29155785922950767      (-1.49668605666478625E-003,-1.28834765289679535E-004)
  0.29738901641409782      (-1.62706338406801675E-003,-1.40064979390387413E-004)
  0.30322017359868797      (-1.76560027339834258E-003,-1.51998987820182074E-004)
  0.30905133078327812      (-1.91260502131725412E-003,-1.64663486273082326E-004)
  0.31488248796786827      (-2.06838938674549317E-003,-1.78085479320261758E-004)
  0.32071364515245843      (-2.23326760639987795E-003,-1.92292196049047488E-004)
  0.32654480233704858      (-2.40755693995699195E-003,-2.07311137391454422E-004)
  0.33237595952163873      (-2.59157539785865795E-003,-2.23169880873134123E-004)
  0.33820711670622888      (-2.78564784696991048E-003,-2.39896606760298711E-004)
  0.34403827389081904      (-2.99009942585688098E-003,-2.57519531458007375E-004)
  0.34986943107540919      (-3.20525503893954056E-003,-2.76066864322844086E-004)
  0.35570058825999934      (-3.43144703707616051E-003,-2.95567469544582467E-004)
  0.36153174544458949      (-3.66900706820688302E-003,-3.16050164693767912E-004)
  0.36736290262917964      (-3.91826839696743975E-003,-3.37543920901090943E-004)
  0.37319405981376980      (-4.17956593449599415E-003,-3.60077865825354272E-004)
  0.37902521699835995      (-4.45323594931224670E-003,-3.83681259149694733E-004)
  0.38485637418295010      (-4.73961547322184016E-003,-4.08383441798900045E-004)
  0.39068753136754025      (-5.03904422950692508E-003,-4.34214002471154507E-004)
  0.39651868855213040      (-5.35186213049956318E-003,-4.61202562434155910E-004)
  0.40234984573672056      (-5.67840998219422671E-003,-4.89378836633014660E-004)
  0.40818100292131071      (-6.01902855126571022E-003,-5.18772553681845299E-004)
  0.41401216010590086      (-6.37405753912610295E-003,-5.49413367827308657E-004)
  0.41984331729049101      (-6.74384273449078059E-003,-5.81331475822421213E-004)
  0.42567447447508117      (-7.12872761614045340E-003,-6.14556893573890055E-004)
  0.43150563165967132      (-7.52905476634709459E-003,-6.49119578336642875E-004)
  0.43733678884426147      (-7.94516421702910237E-003,-6.85049286499486861E-004)
  0.44899910321344177      (-8.82611570848861396E-003,-7.61131099713247168E-004)
  0.46066141758262208      (-9.77432284913981771E-003,-8.43042546888607002E-004)
  0.47232373195180238      (-1.07925167305542545E-002,-9.31023336722279190E-004)
  0.48398604632098269      (-1.18834150160866334E-002,-1.02531236033635408E-003)
  0.49564836069016299      (-1.30497157329999749E-002,-1.12614716727402805E-003)
  0.50731067505934335      (-1.42940939747765328E-002,-1.23376369215117527E-003)
  0.51897298942852366      (-1.56191994532056348E-002,-1.34839605426616141E-003)
